timestamp,src_ip,dst_ip,dst_port,protocol,bytes_sent,bytes_recv,duration_sec,packets,label
2026-06-13 17:34:59,10.0.2.165,172.122.30.178,80,ICMP,387273,722792,150.3,293,normal
2026-06-07 19:45:41,10.0.2.171,34.144.97.177,587,UDP,386281,317371,311.16,348,normal
2026-06-16 22:29:35,10.0.4.164,52.40.20.186,993,TCP,444600,983697,81.03,489,normal
2026-06-22 17:58:07,10.0.4.133,52.154.36.251,443,UDP,294674,53068,338.44,1096,normal
2026-06-23 10:25:49,10.0.4.205,104.60.224.82,53,TCP,101727,309425,388.13,683,normal
2026-06-30 06:06:20,10.0.1.103,34.16.216.237,587,UDP,34034,482882,122.58,1391,normal
2026-06-05 15:18:36,10.0.1.7,203.182.135.117,587,UDP,153924,848468,443.9,540,normal
2026-06-30 01:39:53,10.0.2.183,52.249.147.55,9001,TCP,786796141,18921,16.56,3384,anomaly
2026-06-03 11:02:01,10.0.3.164,203.98.166.50,993,TCP,416319,788793,399.16,691,normal
2026-06-15 22:12:12,10.0.2.170,104.235.197.164,993,ICMP,162018,264198,367.09,1196,normal
2026-06-06 04:14:08,10.0.1.221,192.85.188.99,80,ICMP,212706,8255,33.43,522,normal
2026-06-06 22:00:52,10.0.0.102,104.208.116.1,443,UDP,493197,421681,428.31,1014,normal
2026-06-12 01:33:04,10.0.2.188,192.142.87.18,80,ICMP,78538,121125,490.13,872,normal
2026-06-19 21:21:47,10.0.0.248,8.153.29.180,443,TCP,200755,70400,406.44,908,normal
2026-06-25 06:38:46,10.0.3.174,104.197.202.196,443,ICMP,404132,975484,535.3,393,normal
2026-06-07 01:32:25,10.0.4.243,172.101.242.224,993,UDP,266239,966643,368.57,692,normal
2026-06-06 09:29:55,10.0.3.128,192.245.120.74,3389,TCP,759741771,41316,6.64,9907,anomaly
2026-06-06 09:37:29,10.0.4.29,34.61.126.213,587,TCP,132384,520785,50.09,719,normal
2026-06-16 18:27:51,10.0.1.37,203.18.9.182,3306,UDP,280572,516861,581.83,57,normal
2026-06-13 01:49:52,10.0.0.208,172.221.166.111,587,TCP,220701,542721,515.67,1165,normal
2026-06-22 19:10:48,10.0.4.175,52.21.247.28,123,ICMP,102962,782009,162.87,1332,normal
2026-06-22 01:25:20,10.0.4.156,52.8.77.2,587,TCP,155036,468272,432.44,874,normal
2026-06-01 08:38:52,10.0.1.101,192.82.151.202,3306,UDP,169591,194098,354.43,816,normal
2026-06-16 10:02:34,10.0.2.2,8.55.95.129,3306,UDP,98595,292388,275.39,153,normal
2026-06-24 08:30:00,10.0.2.49,203.0.206.119,80,UDP,125718,318548,73.05,1392,normal
2026-06-22 19:50:55,10.0.2.188,203.156.81.43,443,ICMP,156721,211600,139.89,26,normal
2026-06-11 04:55:06,10.0.1.141,34.112.243.208,3389,TCP,234614861,11504,18.44,25547,anomaly
2026-06-01 19:02:45,10.0.2.162,34.236.109.25,80,TCP,423575,62244,20.7,126,normal
2026-06-18 23:04:25,10.0.0.242,172.45.140.241,53,ICMP,362079,829308,85.07,570,normal
2026-06-22 23:21:49,10.0.0.251,52.70.120.92,123,ICMP,391752,587847,508.88,1487,normal
2026-06-24 01:28:35,10.0.5.66,203.105.241.202,53,TCP,262984,5339,429.38,406,normal
2026-06-03 11:58:05,10.0.4.65,172.41.75.152,80,UDP,318165,215618,65.9,64,normal
2026-06-09 15:32:13,10.0.4.59,52.177.8.181,123,ICMP,405749,827445,349.47,616,normal
2026-06-30 14:59:50,10.0.0.69,192.251.210.54,3306,ICMP,394404,856094,354.88,272,normal
2026-06-11 15:26:00,10.0.2.68,192.142.67.120,123,TCP,46871,825887,44.52,51,normal
2026-06-23 12:20:35,10.0.4.123,172.210.134.85,443,TCP,232695,75080,17.95,262,normal
2026-06-06 12:09:25,10.0.0.134,8.226.24.22,123,ICMP,288799,546608,220.54,39,normal
2026-06-10 22:57:40,10.0.5.206,104.87.242.77,443,TCP,494164,30423,400.27,72,normal
2026-06-04 07:39:10,10.0.2.240,34.117.84.37,80,TCP,365003,550344,91.14,381,normal
2026-06-10 08:19:02,10.0.5.47,104.68.52.61,993,TCP,333716,483091,548.32,115,normal
2026-06-10 03:16:17,10.0.5.210,34.69.100.232,80,UDP,101413,474135,151.58,1449,normal
2026-06-27 16:20:33,10.0.2.49,203.246.86.226,80,ICMP,253477,58985,10.89,872,normal
2026-06-13 01:57:08,10.0.5.160,8.243.175.206,443,TCP,299516,198554,544.73,1493,normal
2026-06-07 23:17:10,10.0.2.60,192.203.172.64,443,TCP,179517,555043,305.19,1087,normal
2026-06-27 09:04:12,10.0.2.188,8.137.148.111,587,ICMP,315666,492439,32.13,257,normal
2026-06-17 09:05:27,10.0.5.254,104.67.31.140,3306,UDP,366896,327387,324.74,496,normal
2026-06-29 08:30:46,10.0.0.122,52.245.32.162,993,TCP,188340,422378,64.14,312,normal
2026-06-26 07:23:34,10.0.1.200,104.120.177.58,53,ICMP,223386,714829,72.43,128,normal
2026-06-02 08:49:00,10.0.4.115,172.88.11.119,80,TCP,337164,900381,259.23,1406,normal
2026-06-15 07:30:14,10.0.4.44,104.37.194.143,587,UDP,448785,813781,473.57,1371,normal
2026-06-06 18:11:04,10.0.0.132,52.117.146.32,443,TCP,287450,371947,57.28,782,normal
2026-06-09 19:19:19,10.0.3.122,52.111.149.54,587,TCP,468615,504746,503.25,104,normal
2026-06-11 00:20:30,10.0.4.223,192.142.163.93,993,ICMP,249080,952018,468.13,1362,normal
2026-06-11 04:11:01,10.0.4.1,203.31.191.105,993,TCP,75259,661923,284.92,210,normal
2026-06-11 19:57:16,10.0.4.186,172.70.170.146,3306,TCP,361984,826450,417.96,1098,normal
2026-06-28 15:03:30,10.0.0.198,52.248.14.201,53,UDP,159370,368852,476.67,650,normal
2026-06-13 17:39:32,10.0.4.254,192.91.143.182,443,ICMP,472198,398997,23.88,820,normal
2026-06-12 21:07:38,10.0.1.2,52.26.153.241,53,ICMP,118932,987593,365.77,396,normal
2026-06-19 03:09:34,10.0.2.204,8.132.101.222,993,ICMP,155409,864421,26.74,1037,normal
2026-06-13 01:07:31,10.0.3.145,104.77.215.131,587,ICMP,474404,979371,515.07,1001,normal
2026-06-20 08:11:09,10.0.0.148,8.226.56.70,993,UDP,482575,909854,311.47,148,normal
2026-06-22 23:33:11,10.0.2.243,192.124.164.52,587,UDP,123823,808797,540.52,406,normal
2026-06-11 10:44:26,10.0.1.188,192.245.110.193,53,UDP,325989,451020,293.97,665,normal
2026-06-08 21:57:45,10.0.5.206,192.157.184.130,123,TCP,180008,386350,157.94,95,normal
2026-06-19 03:52:10,10.0.1.66,192.53.137.97,443,UDP,40543,206405,372.18,1011,normal
2026-06-21 01:27:04,10.0.5.124,34.178.72.162,123,TCP,5542,71757,556.86,612,normal
2026-06-28 11:27:52,10.0.4.77,104.147.176.146,23,UDP,532799456,13668,5.93,25491,anomaly
2026-06-14 00:20:16,10.0.3.224,104.191.71.226,443,ICMP,2600,315917,17.98,917,normal
2026-06-02 11:06:00,10.0.2.33,172.82.206.75,53,TCP,302915,632071,439.98,1404,normal
2026-06-14 22:57:03,10.0.3.40,52.14.111.5,587,UDP,131406,100322,11.01,1474,normal
2026-06-16 03:48:44,10.0.4.114,203.150.226.111,993,UDP,132206,448160,216.84,1124,normal
2026-06-23 18:17:20,10.0.3.49,34.234.111.254,587,ICMP,296190,252972,493.36,302,normal
2026-06-04 13:05:55,10.0.4.61,172.2.140.29,587,ICMP,82287,631986,335.04,1317,normal
2026-06-19 12:19:38,10.0.4.111,34.84.182.101,443,TCP,239704,996608,248.48,1259,normal
2026-06-23 14:10:21,10.0.2.64,104.78.255.204,443,ICMP,305238,229547,74.17,1197,normal
2026-06-05 10:56:53,10.0.1.233,34.123.9.78,443,TCP,421520,127005,377.76,1283,normal
2026-06-24 09:44:26,10.0.1.124,192.126.54.199,587,UDP,404685,555247,86.9,1073,normal
2026-06-14 13:38:37,10.0.5.192,203.80.38.98,993,TCP,210087,184505,143.35,605,normal
2026-06-12 16:22:45,10.0.5.233,34.213.64.78,80,UDP,222585,678238,270.55,1253,normal
2026-06-25 05:24:08,10.0.1.178,203.236.55.232,80,TCP,94825,192761,340.8,526,normal
2026-06-04 12:44:20,10.0.0.73,172.57.31.47,443,ICMP,108890,937254,435.92,1488,normal
2026-06-02 16:28:23,10.0.5.158,172.34.143.4,80,UDP,147662,805524,7.54,1056,normal
2026-06-12 21:08:07,10.0.1.129,8.151.15.5,123,UDP,360444,434236,416.42,119,normal
2026-06-14 21:31:23,10.0.3.240,8.206.250.155,123,UDP,435574,392788,551.17,839,normal
2026-06-09 02:47:26,10.0.4.237,8.221.210.62,993,UDP,266584,941240,138.95,606,normal
2026-06-01 00:06:36,10.0.1.114,203.205.155.190,53,ICMP,210164,884813,284.1,658,normal
2026-06-23 01:35:32,10.0.3.77,104.83.206.147,53,TCP,59762,239232,598.46,1256,normal
2026-06-05 18:49:07,10.0.1.240,52.244.253.99,993,ICMP,173781,906301,2.71,1320,normal
2026-06-19 00:18:12,10.0.3.228,52.26.190.219,587,ICMP,464583,457682,44.42,1247,normal
2026-06-12 07:43:31,10.0.3.23,34.171.73.16,53,TCP,17691,725873,152.88,656,normal
2026-06-19 09:17:59,10.0.0.246,192.90.32.180,3306,ICMP,235451,625084,360.08,555,normal
2026-06-14 08:11:32,10.0.5.146,52.205.23.89,3306,UDP,283723,334045,52.54,696,normal
2026-06-20 03:25:49,10.0.5.65,34.14.163.207,22,TCP,568838182,30691,8.84,3743,anomaly
2026-06-06 13:42:11,10.0.4.65,192.54.228.236,993,TCP,123587,170295,82.6,821,normal
2026-06-11 13:21:30,10.0.1.225,8.147.11.41,123,ICMP,54828,951971,551.47,1335,normal
2026-06-02 21:23:38,10.0.1.183,52.215.96.176,993,ICMP,366630,61476,438.01,1325,normal
2026-06-17 22:41:20,10.0.2.67,34.232.91.238,443,ICMP,434206,713312,591.2,1328,normal
2026-06-28 03:11:45,10.0.5.45,8.41.60.205,3306,UDP,151683,67283,429.05,339,normal
2026-06-19 00:11:37,10.0.2.1,192.17.21.251,443,UDP,375160,199231,516.02,811,normal
2026-06-13 16:08:12,10.0.4.191,192.220.14.82,123,TCP,401584,346448,110.1,1071,normal
2026-06-10 03:56:39,10.0.4.197,8.125.211.175,3389,UDP,147357824,40903,0.14,27966,anomaly
2026-06-30 07:45:37,10.0.3.102,34.101.23.177,123,UDP,219318,805774,190.27,848,normal
2026-06-26 03:43:00,10.0.3.108,172.236.160.32,53,UDP,174062,267813,128.87,426,normal
2026-06-15 02:31:46,10.0.5.172,8.16.137.140,80,UDP,207621,24188,419.12,809,normal
2026-06-08 23:00:48,10.0.3.155,104.206.91.109,123,UDP,38984,702183,273.78,588,normal
2026-06-14 08:33:58,10.0.1.54,203.32.186.161,53,TCP,333548,503039,119.79,1322,normal
2026-06-18 23:40:24,10.0.3.197,8.209.143.147,80,ICMP,299878,498549,356.98,734,normal
2026-06-18 21:24:41,10.0.4.135,104.13.57.185,123,ICMP,62851,814665,339.18,881,normal
2026-06-08 16:07:22,10.0.4.151,104.243.88.193,80,ICMP,335875,741060,49.69,448,normal
2026-06-23 13:00:03,10.0.2.16,104.36.186.124,443,ICMP,464216,940746,499.42,139,normal
2026-06-09 16:36:52,10.0.0.111,34.96.197.4,3306,ICMP,188290,433062,47.36,1235,normal
2026-06-02 13:10:25,10.0.0.67,8.120.238.95,993,TCP,58982,114122,256.81,23,normal
2026-06-30 05:52:37,10.0.2.11,104.85.12.162,123,TCP,64526,675045,439.52,873,normal
2026-06-20 07:36:12,10.0.4.44,104.139.86.3,993,UDP,50053,344514,398.45,842,normal
2026-06-21 09:12:05,10.0.3.227,8.81.230.7,3306,ICMP,51890,205788,580.04,1283,normal
2026-06-24 18:27:14,10.0.5.253,203.154.231.25,3306,TCP,377689,116222,431.12,681,normal
2026-06-10 03:49:19,10.0.2.168,104.43.107.184,587,UDP,331271,37698,413.43,399,normal
2026-06-14 02:13:39,10.0.3.240,192.167.2.226,3306,UDP,181828,148476,91.73,762,normal
2026-06-02 20:46:54,10.0.1.161,52.236.43.225,80,TCP,145786,291452,365.48,585,normal
2026-06-27 12:13:44,10.0.4.211,34.90.43.166,3306,UDP,179166,484854,495.05,247,normal
2026-06-16 18:05:18,10.0.4.36,104.58.2.234,3306,TCP,21985,620343,333.33,530,normal
2026-06-16 07:59:09,10.0.4.118,8.5.210.151,123,ICMP,300867,880219,535.3,197,normal
2026-06-16 11:30:45,10.0.2.196,172.94.201.223,123,UDP,97730,340444,503.06,158,normal
2026-06-29 06:20:50,10.0.0.60,8.192.63.42,53,ICMP,39580,459346,286.69,1427,normal
2026-06-05 02:10:11,10.0.4.196,104.217.21.12,993,TCP,125322,923842,151.51,441,normal
2026-06-16 16:39:58,10.0.5.79,203.182.124.26,993,ICMP,254730,789954,402.85,1199,normal
2026-06-05 20:35:01,10.0.3.129,52.3.246.80,80,UDP,499358,945264,473.88,11,normal
2026-06-06 13:24:39,10.0.3.200,34.63.246.145,3306,UDP,347282,777078,336.48,1046,normal
2026-06-25 18:02:28,10.0.4.216,192.180.95.20,80,UDP,36156,78969,63.16,443,normal
2026-06-02 11:37:59,10.0.2.6,172.86.194.254,443,TCP,213817,85789,483.32,263,normal
2026-06-02 08:00:09,10.0.5.140,203.254.71.79,123,ICMP,435606,707158,241.44,333,normal
2026-06-27 19:26:20,10.0.1.13,192.110.106.17,80,TCP,29216,451046,364.82,741,normal
2026-06-16 09:30:19,10.0.3.146,104.5.97.83,53,TCP,297024,846393,120.57,727,normal
2026-06-14 18:03:54,10.0.0.67,192.6.139.66,443,UDP,55831,797975,217.04,1468,normal
2026-06-14 19:42:49,10.0.3.118,203.122.109.2,53,UDP,108138,515667,237.05,1357,normal
2026-06-18 15:39:25,10.0.3.25,34.238.42.102,53,TCP,180562,440948,550.42,373,normal
2026-06-14 18:21:01,10.0.5.177,34.177.236.7,443,ICMP,464627,850428,471.03,1152,normal
2026-06-02 20:51:51,10.0.0.116,52.51.224.209,993,ICMP,412469,487364,41.94,881,normal
2026-06-24 04:36:27,10.0.5.53,8.145.218.208,587,UDP,48087,673464,422.23,574,normal
2026-06-01 06:04:07,10.0.2.165,34.5.40.221,23,TCP,1003750849,23997,9.8,12949,anomaly
2026-06-22 08:57:48,10.0.1.115,104.73.94.236,587,UDP,21064,411383,199.49,385,normal
2026-06-24 11:06:36,10.0.0.187,34.83.136.73,3306,UDP,401015,356777,301.0,753,normal
2026-06-28 16:48:17,10.0.1.72,104.231.150.164,993,ICMP,360868,530492,294.45,1484,normal
2026-06-13 06:13:54,10.0.5.200,104.124.198.237,587,TCP,365510,753510,261.54,14,normal
2026-06-19 07:07:11,10.0.4.116,104.60.32.48,80,UDP,236195,771314,415.14,547,normal
2026-06-22 00:55:56,10.0.4.164,172.53.109.153,443,ICMP,199391,122709,119.0,211,normal
2026-06-26 15:56:02,10.0.2.117,34.18.10.116,443,UDP,359646,464898,306.95,666,normal
2026-06-04 23:12:40,10.0.1.176,34.145.58.210,53,TCP,411879,166032,454.0,1032,normal
2026-06-07 21:11:20,10.0.2.138,203.187.97.101,80,TCP,222876,4959,581.84,1482,normal
2026-06-24 21:38:06,10.0.3.122,52.211.231.22,3306,UDP,424968,60403,350.05,1005,normal
2026-06-26 19:25:45,10.0.0.178,172.124.241.16,80,UDP,398571,968557,298.1,187,normal
2026-06-02 17:44:38,10.0.3.231,52.145.214.227,3306,UDP,60487,427308,437.98,405,normal
2026-06-08 21:07:35,10.0.1.182,203.105.211.126,80,ICMP,20825,414597,63.37,1353,normal
2026-06-21 05:52:59,10.0.2.5,104.56.152.147,587,UDP,430189,847629,298.07,1246,normal
2026-06-27 17:38:47,10.0.1.237,172.121.76.58,53,UDP,318146,709812,60.33,325,normal
2026-06-05 13:51:19,10.0.0.230,52.212.46.37,587,UDP,383633,4416,172.97,798,normal
2026-06-09 11:41:00,10.0.2.175,52.203.174.4,53,UDP,223043,450236,430.59,919,normal
2026-06-12 20:42:42,10.0.3.14,52.236.68.56,53,UDP,231877,402530,218.81,696,normal
2026-06-18 04:27:40,10.0.4.3,104.216.246.21,587,TCP,250789,320709,333.07,3,normal
2026-06-14 15:06:44,10.0.5.196,172.80.85.44,53,ICMP,229453,165914,119.87,218,normal
2026-06-13 06:57:55,10.0.5.223,34.227.235.29,587,UDP,162784,828565,205.16,243,normal
2026-06-04 10:44:55,10.0.4.39,34.182.184.20,443,ICMP,182219,127933,433.15,889,normal
2026-06-11 00:12:22,10.0.5.159,172.145.22.58,123,TCP,240662,369171,354.13,456,normal
2026-06-23 22:19:03,10.0.2.17,192.153.185.64,443,ICMP,375407,753877,284.71,1142,normal
2026-06-23 19:27:51,10.0.2.165,104.10.211.62,443,UDP,164037,187862,308.52,1084,normal
2026-06-20 04:27:59,10.0.5.146,52.195.140.39,587,UDP,241995,604299,152.57,386,normal
2026-06-07 09:44:14,10.0.1.36,203.185.30.219,53,UDP,153340,608948,522.98,1092,normal
2026-06-09 14:57:46,10.0.1.55,192.209.151.147,587,UDP,257198,138946,287.2,226,normal
2026-06-16 08:07:24,10.0.2.179,8.42.104.188,3306,ICMP,380526,94789,279.9,992,normal
2026-06-18 13:54:27,10.0.1.103,203.14.206.231,993,TCP,29459,820402,255.85,1464,normal
2026-06-19 10:41:02,10.0.2.68,203.72.179.60,3306,ICMP,248642,357308,360.88,576,normal
2026-06-12 05:09:40,10.0.1.10,203.44.222.154,53,UDP,380405,523420,348.1,1149,normal
2026-06-15 05:59:30,10.0.2.80,52.102.24.177,53,UDP,331072,574189,268.94,431,normal
2026-06-16 23:17:06,10.0.3.16,104.44.177.222,80,ICMP,356760,142626,108.56,822,normal
2026-06-28 07:02:11,10.0.2.35,203.191.228.73,3306,UDP,62130,394892,358.25,961,normal
2026-06-19 02:47:54,10.0.4.252,8.196.196.50,443,UDP,419853,278544,51.37,735,normal
2026-06-04 18:50:27,10.0.4.217,34.174.118.105,993,UDP,277585,948933,599.27,1234,normal
2026-06-06 12:55:51,10.0.0.100,52.152.177.248,587,UDP,30743,258212,319.28,619,normal
2026-06-19 04:25:43,10.0.1.63,8.216.145.3,53,UDP,435840,147756,516.51,116,normal
2026-06-03 08:29:52,10.0.4.17,52.229.200.94,123,ICMP,430081,599109,535.86,791,normal
2026-06-04 15:12:36,10.0.4.49,104.229.176.122,9001,TCP,264503704,31433,5.56,20596,anomaly
2026-06-02 06:17:53,10.0.5.217,8.12.151.222,443,UDP,252134,58260,539.12,1165,normal
2026-06-07 14:18:51,10.0.5.234,203.165.118.188,123,ICMP,81476,486661,441.44,1267,normal
2026-06-14 05:57:41,10.0.1.209,192.88.10.142,80,TCP,28757,490022,463.91,626,normal
2026-06-06 03:58:46,10.0.3.182,52.95.73.52,53,ICMP,458809,940056,50.99,574,normal
2026-06-17 18:35:37,10.0.5.145,104.81.153.207,3306,ICMP,14236,361203,570.31,1422,normal
2026-06-24 07:22:39,10.0.4.212,104.57.78.107,587,UDP,169431,300466,479.96,339,normal
2026-06-11 23:18:50,10.0.1.123,8.149.15.131,80,UDP,82837,802370,250.95,939,normal
2026-06-09 12:19:54,10.0.4.239,34.2.53.83,53,ICMP,213498,991162,240.05,1396,normal
2026-06-12 09:21:18,10.0.1.177,192.167.30.55,53,UDP,15795,73024,442.01,27,normal
2026-06-02 22:32:53,10.0.2.179,8.254.127.204,3306,UDP,26234,761490,239.09,543,normal
2026-06-05 07:49:42,10.0.2.198,192.198.241.163,993,ICMP,283347,33472,358.87,588,normal
2026-06-08 11:10:55,10.0.2.19,52.174.39.116,53,TCP,199504,554362,49.87,1415,normal
2026-06-14 21:19:37,10.0.5.22,8.146.5.25,123,ICMP,137687,818495,396.4,411,normal
2026-06-28 06:57:03,10.0.1.17,34.161.190.238,80,ICMP,159344,918156,337.11,726,normal
2026-06-21 00:03:05,10.0.2.57,34.125.76.114,443,UDP,342085,626757,417.36,486,normal
2026-06-11 10:07:12,10.0.5.222,34.78.219.102,123,TCP,63425,556631,6.7,373,normal
2026-06-17 14:24:09,10.0.0.64,192.60.79.214,123,ICMP,443096,818589,102.06,825,normal
2026-06-07 17:25:16,10.0.4.81,104.152.144.172,993,UDP,394738,661216,157.8,1435,normal
2026-06-04 20:50:45,10.0.0.11,172.129.75.91,3306,UDP,428177,182380,435.67,117,normal
2026-06-18 06:59:22,10.0.4.181,8.180.31.213,3306,ICMP,491362,162206,585.14,579,normal
2026-06-20 19:58:46,10.0.1.102,52.141.236.177,53,UDP,68226,612140,433.35,354,normal
2026-06-20 01:04:16,10.0.4.161,172.248.113.239,53,TCP,451041,246999,48.04,556,normal
2026-06-14 22:55:25,10.0.2.175,192.161.73.77,123,TCP,290313,533497,186.47,375,normal
2026-06-11 09:19:53,10.0.4.119,172.240.4.10,587,TCP,2677,84232,293.05,113,normal
2026-06-13 10:00:44,10.0.3.92,8.146.206.158,4444,UDP,765325854,12887,3.69,25242,anomaly
2026-06-17 19:41:17,10.0.0.164,52.187.228.112,80,TCP,260164,423271,391.26,1091,normal
2026-06-06 08:56:07,10.0.4.77,203.44.115.217,443,UDP,97793,372272,50.93,608,normal
2026-06-08 15:01:27,10.0.1.45,172.188.207.70,993,ICMP,337426,65731,290.3,1348,normal
2026-06-09 04:28:31,10.0.0.98,192.123.150.57,3306,TCP,340178,343782,496.72,917,normal
2026-06-18 20:57:25,10.0.2.115,34.35.247.74,80,UDP,53585,83635,548.42,1362,normal
2026-06-02 01:39:25,10.0.4.23,172.185.172.104,3306,ICMP,183202,139600,409.37,501,normal
2026-06-26 15:35:21,10.0.3.24,203.139.80.248,123,TCP,194646,471261,433.59,1021,normal
2026-06-09 06:56:02,10.0.0.119,203.77.75.184,3306,TCP,263309,893015,103.74,1005,normal
2026-06-02 16:35:29,10.0.3.204,34.144.193.210,9001,TCP,479607054,16648,15.89,1186,anomaly
2026-06-02 21:48:31,10.0.1.23,203.19.115.32,3389,TCP,1163547225,42467,6.65,20285,anomaly
2026-06-15 07:36:20,10.0.0.133,34.24.83.207,80,ICMP,99555,115840,226.49,726,normal
2026-06-08 07:44:13,10.0.1.160,192.47.89.2,123,UDP,406758,721140,287.41,839,normal
2026-06-27 16:51:46,10.0.3.214,8.112.186.73,3306,TCP,446642,132687,136.23,921,normal
2026-06-24 10:22:00,10.0.3.205,52.30.245.99,53,ICMP,496083,608840,374.81,481,normal
2026-06-02 07:37:04,10.0.4.93,192.92.214.150,993,TCP,21064,23907,569.79,1492,normal
2026-06-04 23:22:16,10.0.0.78,34.53.224.150,3306,UDP,109213,946259,81.04,1393,normal
2026-06-26 05:07:56,10.0.4.53,172.241.45.236,53,TCP,469281,197519,77.93,212,normal
2026-06-09 05:34:45,10.0.2.150,104.77.108.176,443,TCP,190368,408555,554.35,1409,normal
2026-06-04 05:39:52,10.0.4.124,192.171.220.150,587,TCP,344851,199494,539.76,1039,normal
2026-06-24 12:38:34,10.0.2.155,104.143.200.225,993,ICMP,255479,785968,43.5,578,normal
2026-06-26 21:41:47,10.0.0.128,172.156.124.68,3306,TCP,130751,865440,274.81,814,normal
2026-06-11 05:54:49,10.0.0.115,192.73.107.28,587,ICMP,281754,935857,429.54,549,normal
2026-06-07 16:44:58,10.0.0.166,52.81.189.108,53,TCP,401055,402454,334.7,645,normal
2026-06-12 01:56:19,10.0.5.150,8.30.236.150,3306,UDP,409088,67417,110.46,1442,normal
2026-06-09 22:40:37,10.0.5.163,172.78.235.214,53,UDP,204706,590351,582.84,1328,normal
2026-06-01 22:23:01,10.0.1.231,8.143.92.99,587,UDP,252309,412741,104.0,1182,normal
2026-06-04 15:08:55,10.0.3.177,104.173.195.185,993,ICMP,86087,374461,38.72,592,normal
2026-06-25 13:33:13,10.0.5.64,34.122.89.201,587,ICMP,450432,929697,121.91,175,normal
2026-06-14 14:49:24,10.0.1.221,203.83.30.170,443,TCP,464363,638136,573.68,394,normal
2026-06-06 04:53:20,10.0.0.216,8.213.19.62,993,TCP,361987,51461,262.23,725,normal
2026-06-30 20:21:09,10.0.4.248,172.201.17.177,123,ICMP,161433,772518,240.9,526,normal
2026-06-18 19:27:21,10.0.0.246,52.45.77.17,587,ICMP,247964,169053,34.27,505,normal
2026-06-13 15:08:59,10.0.2.122,192.234.76.13,3306,ICMP,175298,441176,250.16,567,normal
2026-06-01 03:49:35,10.0.2.92,172.183.141.40,587,TCP,440771,391817,10.78,1361,normal
2026-06-23 19:56:21,10.0.5.34,34.153.83.141,587,TCP,48735,341255,323.37,1245,normal
2026-06-12 18:00:37,10.0.0.220,8.239.159.174,443,TCP,281509,409371,251.44,132,normal
2026-06-16 15:58:00,10.0.2.232,104.183.207.205,587,TCP,285851,876387,212.06,1277,normal
2026-06-03 22:00:36,10.0.3.217,172.136.2.199,53,ICMP,169657,931875,569.86,379,normal
2026-06-08 02:03:45,10.0.2.72,34.167.97.219,993,UDP,209725,695218,466.85,1003,normal
2026-06-24 02:25:02,10.0.5.218,172.95.242.105,443,UDP,443570,212525,157.57,315,normal
2026-06-24 00:50:34,10.0.2.13,203.24.85.208,587,ICMP,428746,368209,7.78,1296,normal
2026-06-28 07:15:39,10.0.1.234,172.26.235.192,123,ICMP,27793,933531,291.18,853,normal
2026-06-07 15:02:31,10.0.5.233,52.222.54.86,587,TCP,285321,452673,265.33,290,normal
2026-06-02 11:01:54,10.0.0.188,203.85.122.127,80,UDP,2076,595901,469.26,1284,normal
2026-06-28 16:07:02,10.0.3.163,172.113.175.177,4444,TCP,372747533,32185,19.35,24727,anomaly
2026-06-25 20:52:48,10.0.1.87,172.128.141.199,80,UDP,471591,262407,407.42,532,normal
2026-06-05 23:27:37,10.0.5.219,8.89.245.237,993,UDP,432479,534580,339.8,1118,normal
2026-06-13 12:45:46,10.0.3.115,203.121.237.209,993,TCP,425859,275331,31.02,1442,normal
2026-06-03 00:11:14,10.0.3.240,104.50.89.38,443,ICMP,413857,637300,231.41,1139,normal
2026-06-09 19:34:29,10.0.3.236,52.11.185.206,993,TCP,72855,959640,94.96,429,normal
2026-06-22 16:21:03,10.0.0.244,34.20.235.142,3306,ICMP,221869,883679,255.84,967,normal
2026-06-04 21:40:10,10.0.5.150,8.63.83.244,3306,UDP,458216,698727,48.01,52,normal
2026-06-20 00:55:54,10.0.2.98,172.101.158.53,3306,TCP,19094,241759,580.63,1154,normal
2026-06-13 16:33:59,10.0.1.152,52.75.252.192,993,TCP,425024,696044,71.08,646,normal
2026-06-12 19:46:24,10.0.5.56,104.47.179.124,587,ICMP,221671,159373,2.77,890,normal
2026-06-05 04:35:52,10.0.0.29,34.126.173.25,3306,UDP,11306,424275,363.08,611,normal
2026-06-22 03:02:14,10.0.4.244,34.233.198.166,3306,UDP,172791,515615,479.88,636,normal
2026-06-09 15:48:59,10.0.3.12,52.43.252.102,993,UDP,106175,81936,33.77,757,normal
2026-06-16 18:23:18,10.0.4.36,34.51.218.86,443,UDP,325983,316736,41.3,965,normal
2026-06-25 07:59:26,10.0.3.141,8.128.243.205,53,TCP,488441,47811,490.86,878,normal
2026-06-13 02:28:12,10.0.0.93,52.204.117.87,443,ICMP,336757,945632,172.89,1424,normal
2026-06-13 10:56:50,10.0.1.245,104.237.84.96,587,UDP,128480,47696,187.8,1345,normal
2026-06-10 20:54:47,10.0.2.112,203.217.177.20,53,ICMP,442121,169728,429.15,1157,normal
2026-06-07 09:40:53,10.0.3.151,203.131.117.167,587,ICMP,254897,237363,353.36,1496,normal
2026-06-25 00:46:12,10.0.4.217,52.16.29.209,123,TCP,21861,748264,94.03,1410,normal
2026-06-11 01:49:40,10.0.3.129,172.126.107.83,123,UDP,495713,148628,159.84,583,normal
2026-06-05 06:03:25,10.0.1.204,104.209.197.116,443,UDP,261787,502748,112.84,877,normal
